image,expected,actual,passed,candidate_count,proposal_count,processing_ms,winner_margin,winner_score,candidate_scores,proposals
PURPLE/purple_014.jpg,PURPLE,PURPLE,True,1,1,26.791,inf,0.263704,"[{""color"": ""PURPLE"", ""score"": 0.263704}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.743545, ""score"": 0.263704, ""dots"": 6, ""length"": 36.417, ""residual"": 0.469, ""spacing_cv"": 0.029831, ""metrics"": {""line"": 0.993919, ""dots"": 0.479901, ""periodic"": 0.997351, ""color"": 0.554328, ""valley"": 1.0}}]"
PURPLE/purple_015.jpg,PURPLE,PURPLE,True,1,1,27.393,inf,0.277703,"[{""color"": ""PURPLE"", ""score"": 0.277703}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.766025, ""score"": 0.277703, ""dots"": 5, ""length"": 27.195, ""residual"": 0.0, ""spacing_cv"": 0.0, ""metrics"": {""line"": 1.0, ""dots"": 0.473254, ""periodic"": 1.0, ""color"": 0.586794, ""valley"": 1.0}}]"
PURPLE/purple_016.jpg,PURPLE,PURPLE,True,1,1,25.861,inf,0.288975,"[{""color"": ""PURPLE"", ""score"": 0.288975}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.74678, ""score"": 0.288975, ""dots"": 6, ""length"": 33.85, ""residual"": 0.636, ""spacing_cv"": 0.172574, ""metrics"": {""line"": 0.988813, ""dots"": 0.524037, ""periodic"": 0.918165, ""color"": 0.607385, ""valley"": 1.0}}]"
PURPLE/purple_017.jpg,PURPLE,PURPLE,True,1,1,24.101,inf,0.247348,"[{""color"": ""PURPLE"", ""score"": 0.247348}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.749894, ""score"": 0.247348, ""dots"": 6, ""length"": 30.781, ""residual"": 0.355, ""spacing_cv"": 0.112739, ""metrics"": {""line"": 0.996499, ""dots"": 0.482757, ""periodic"": 0.964477, ""color"": 0.583053, ""valley"": 0.91433}}]"
PURPLE/purple_018.jpg,PURPLE,PURPLE,True,1,1,23.549,inf,0.247336,"[{""color"": ""PURPLE"", ""score"": 0.247336}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.714584, ""score"": 0.247336, ""dots"": 6, ""length"": 29.605, ""residual"": 0.517, ""spacing_cv"": 0.11969, ""metrics"": {""line"": 0.992598, ""dots"": 0.487986, ""periodic"": 0.946174, ""color"": 0.539679, ""valley"": 1.0}}]"
PURPLE/purple_019.jpg,PURPLE,PURPLE,True,1,1,24.785,inf,0.246861,"[{""color"": ""PURPLE"", ""score"": 0.246861}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.783018, ""score"": 0.246861, ""dots"": 6, ""length"": 29.363, ""residual"": 0.493, ""spacing_cv"": 0.114016, ""metrics"": {""line"": 0.993261, ""dots"": 0.554572, ""periodic"": 0.949108, ""color"": 0.645992, ""valley"": 0.73095}}]"
PURPLE/purple_020.jpg,PURPLE,PURPLE,True,1,1,23.84,inf,0.244405,"[{""color"": ""PURPLE"", ""score"": 0.244405}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.793722, ""score"": 0.244405, ""dots"": 5, ""length"": 22.349, ""residual"": 0.455, ""spacing_cv"": 0.031988, ""metrics"": {""line"": 0.994258, ""dots"": 0.503485, ""periodic"": 0.996728, ""color"": 0.632062, ""valley"": 0.774973}}]"
PURPLE/purple_021.jpg,PURPLE,PURPLE,True,1,1,27.06,inf,0.356913,"[{""color"": ""PURPLE"", ""score"": 0.356913}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.822016, ""score"": 0.356913, ""dots"": 5, ""length"": 22.823, ""residual"": 0.389, ""spacing_cv"": 0.108894, ""metrics"": {""line"": 0.995814, ""dots"": 0.530424, ""periodic"": 0.958194, ""color"": 0.705191, ""valley"": 1.0}}]"
PURPLE/purple_022.jpg,PURPLE,PURPLE,True,1,1,28.728,inf,0.239402,"[{""color"": ""PURPLE"", ""score"": 0.239402}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.752825, ""score"": 0.239402, ""dots"": 5, ""length"": 29.518, ""residual"": 0.115, ""spacing_cv"": 0.223431, ""metrics"": {""line"": 0.999636, ""dots"": 0.755285, ""periodic"": 0.848022, ""color"": 0.668315, ""valley"": 0.559482}}]"
PURPLE/purple_023.jpg,PURPLE,PURPLE,True,1,1,23.704,inf,0.258106,"[{""color"": ""PURPLE"", ""score"": 0.258106}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.736796, ""score"": 0.258106, ""dots"": 5, ""length"": 24.036, ""residual"": 0.463, ""spacing_cv"": 0.114482, ""metrics"": {""line"": 0.994072, ""dots"": 0.478283, ""periodic"": 0.957303, ""color"": 0.567082, ""valley"": 1.0}}]"
PURPLE/purple_024.jpg,PURPLE,PURPLE,True,1,1,23.168,inf,0.071575,"[{""color"": ""PURPLE"", ""score"": 0.071575}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.74446, ""score"": 0.071575, ""dots"": 6, ""length"": 33.411, ""residual"": 1.851, ""spacing_cv"": 0.0, ""metrics"": {""line"": 0.755857, ""dots"": 0.0, ""periodic"": 0.132969, ""color"": 0.640184, ""valley"": 0.0}}]"
PURPLE/purple_025.jpg,PURPLE,PURPLE,True,1,1,24.157,inf,0.286519,"[{""color"": ""PURPLE"", ""score"": 0.286519}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.783361, ""score"": 0.286519, ""dots"": 5, ""length"": 23.285, ""residual"": 0.443, ""spacing_cv"": 0.038846, ""metrics"": {""line"": 0.994564, ""dots"": 0.469458, ""periodic"": 0.995556, ""color"": 0.616393, ""valley"": 1.0}}]"
PURPLE/purple_026.jpg,PURPLE,PURPLE,True,1,1,25.982,inf,0.30898,"[{""color"": ""PURPLE"", ""score"": 0.30898}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.811396, ""score"": 0.30898, ""dots"": 6, ""length"": 28.721, ""residual"": 0.5, ""spacing_cv"": 0.042292, ""metrics"": {""line"": 0.993081, ""dots"": 0.488899, ""periodic"": 0.996324, ""color"": 0.660792, ""valley"": 0.966632}}]"
PURPLE/purple_027.jpg,PURPLE,PURPLE,True,1,1,25.606,inf,0.327082,"[{""color"": ""PURPLE"", ""score"": 0.327082}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.821944, ""score"": 0.327082, ""dots"": 5, ""length"": 21.99, ""residual"": 0.0, ""spacing_cv"": 0.0, ""metrics"": {""line"": 1.0, ""dots"": 0.484141, ""periodic"": 1.0, ""color"": 0.675592, ""valley"": 1.0}}]"
PURPLE/purple_028.jpg,PURPLE,PURPLE,True,1,1,31.086,inf,0.487287,"[{""color"": ""PURPLE"", ""score"": 0.487287}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.810667, ""score"": 0.487287, ""dots"": 6, ""length"": 30.902, ""residual"": 0.265, ""spacing_cv"": 0.062513, ""metrics"": {""line"": 0.998053, ""dots"": 0.742927, ""periodic"": 0.994536, ""color"": 0.660792, ""valley"": 1.0}}]"
PURPLE/purple_029.jpg,PURPLE,PURPLE,True,1,1,26.982,inf,0.269384,"[{""color"": ""PURPLE"", ""score"": 0.269384}]","[{""rank"": 1, ""accepted"": true, ""color"": ""PURPLE"", ""confidence"": 0.778993, ""score"": 0.269384, ""dots"": 6, ""length"": 28.029, ""residual"": 0.502, ""spacing_cv"": 0.093669, ""metrics"": {""line"": 0.993037, ""dots"": 0.514456, ""periodic"": 0.984485, ""color"": 0.616393, ""valley"": 0.868941}}]"
RED/red_001.jpg,RED,RED,True,1,1,26.714,inf,0.565687,"[{""color"": ""RED"", ""score"": 0.565687}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.947056, ""score"": 0.565687, ""dots"": 5, ""length"": 32.248, ""residual"": 0.477, ""spacing_cv"": 0.008305, ""metrics"": {""line"": 0.993698, ""dots"": 0.634702, ""periodic"": 0.999789, ""color"": 0.897104, ""valley"": 1.0}}]"
RED/red_002.jpg,RED,RED,True,1,1,25.367,inf,0.478383,"[{""color"": ""RED"", ""score"": 0.478383}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.940242, ""score"": 0.478383, ""dots"": 6, ""length"": 36.242, ""residual"": 0.556, ""spacing_cv"": 0.06853, ""metrics"": {""line"": 0.991445, ""dots"": 0.545793, ""periodic"": 0.985453, ""color"": 0.897104, ""valley"": 1.0}}]"
RED/red_003.jpg,RED,RED,True,1,1,27.896,inf,0.65176,"[{""color"": ""RED"", ""score"": 0.65176}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.925966, ""score"": 0.65176, ""dots"": 6, ""length"": 34.441, ""residual"": 0.458, ""spacing_cv"": 0.124663, ""metrics"": {""line"": 0.9942, ""dots"": 0.764581, ""periodic"": 0.955757, ""color"": 0.897104, ""valley"": 1.0}}]"
RED/red_004.jpg,RED,RED,True,1,1,29.603,inf,0.804271,"[{""color"": ""RED"", ""score"": 0.804271}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.938305, ""score"": 0.804271, ""dots"": 5, ""length"": 29.044, ""residual"": 0.116, ""spacing_cv"": 0.087809, ""metrics"": {""line"": 0.999626, ""dots"": 0.913855, ""periodic"": 0.981398, ""color"": 0.897104, ""valley"": 1.0}}]"
RED/red_005.jpg,RED,RED,True,1,1,29.508,inf,0.808076,"[{""color"": ""RED"", ""score"": 0.808076}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.946986, ""score"": 0.808076, ""dots"": 5, ""length"": 31.322, ""residual"": 0.242, ""spacing_cv"": 0.011645, ""metrics"": {""line"": 0.998373, ""dots"": 0.902553, ""periodic"": 0.99964, ""color"": 0.897104, ""valley"": 1.0}}]"
RED/red_006.jpg,RED,RED,True,1,1,31.007,inf,0.877331,"[{""color"": ""RED"", ""score"": 0.877331}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.957627, ""score"": 0.877331, ""dots"": 5, ""length"": 39.033, ""residual"": 0.207, ""spacing_cv"": 0.035572, ""metrics"": {""line"": 0.998807, ""dots"": 0.957832, ""periodic"": 0.999573, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_007.jpg,RED,RED,True,1,1,31.504,inf,0.845711,"[{""color"": ""RED"", ""score"": 0.845711}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.957708, ""score"": 0.845711, ""dots"": 5, ""length"": 44.168, ""residual"": 0.106, ""spacing_cv"": 0.019824, ""metrics"": {""line"": 0.999686, ""dots"": 0.922344, ""periodic"": 0.999741, ""color"": 0.917441, ""valley"": 1.0}}]"
RED/red_008.jpg,RED,RED,True,1,1,31.933,inf,0.824449,"[{""color"": ""RED"", ""score"": 0.824449}]","[{""rank"": 1, ""accepted"": true, ""color"": ""RED"", ""confidence"": 0.951841, ""score"": 0.824449, ""dots"": 5, ""length"": 49.183, ""residual"": 0.925, ""spacing_cv"": 0.066929, ""metrics"": {""line"": 0.976529, ""dots"": 0.931859, ""periodic"": 0.987529, ""color"": 0.917441, ""valley"": 1.0}}]"
